idr_name,NAME,"GO:0005654,nucleoplasm","GO:0005730,nucleolus","GO:0005739,mitochondrion","GO:0005740,mitochondrial envelope","GO:0005741,mitochondrial outer membrane","GO:0005758,mitochondrial intermembrane space","GO:0031966,mitochondrial membrane","GO:0035556,intracellular signal transduction","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098798,mitochondrial protein complex","GO:0098799,outer mitochondrial membrane protein complex"
YBR140C_idr_38,IRA1,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR140C_idr_42,IRA1,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR140C_idr_6,IRA1,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR142W_idr_12,MAK5,0,1,0,0,0,0,0,0,0,0,0,0,0
YBR142W_idr_6,MAK5,0,1,0,0,0,0,0,0,0,0,0,0,0
YBR147W_idr_4,RTC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR150C_idr_1,TBS1,0,0,1,0,0,0,1,0,0,0,0,0,0
YBR150C_idr_2,TBS1,0,0,1,0,0,0,1,0,0,0,0,0,0
YBR150C_idr_7,TBS1,0,0,1,0,0,0,1,0,0,0,0,0,0
YBR152W_idr_1,SPP381,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR156C_idr_2,SLI15,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR158W_idr_1,AMN1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR162C_idr_3,TOS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR163W_idr_2,EXO5,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR163W_idr_6,EXO5,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR168W_idr_4,PEX32,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR169C_idr_4,SSE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR170C_idr_1,NPL4,0,0,0,0,0,0,0,0,0,0,0,1,1
YBR172C_idr_1,SMY2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR172C_idr_4,SMY2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR172C_idr_5,SMY2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR179C_idr_1,FZO1,0,0,1,0,1,0,1,0,0,0,1,0,0
YBR179C_idr_3,FZO1,0,0,1,0,1,0,1,0,0,0,1,0,0
YBR180W_idr_1,DTR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR182C_idr_16,SMP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR185C_idr_1,MBA1,0,0,1,0,0,0,1,0,0,0,0,0,0
YBR187W_idr_1,GDT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR187W_idr_2,GDT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR197C_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR198C_idr_1,TAF5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR198C_idr_2,TAF5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR199W_idr_2,KTR4,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR200W_idr_1,BEM1,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR200W_idr_3,BEM1,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR200W_idr_5,BEM1,0,0,1,0,0,0,0,0,0,0,0,0,0
YBR202W_idr_4,MCM7,1,0,0,0,0,0,0,0,0,0,0,0,0
YBR203W_idr_19,COS111,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR203W_idr_2,COS111,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR203W_idr_22,COS111,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR203W_idr_4,COS111,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR205W_idr_1,KTR3,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR207W_idr_2,FTH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR207W_idr_4,FTH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR212W_idr_1,NGR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR212W_idr_15,NGR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR212W_idr_8,NGR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR214W_idr_1,SDS24,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR214W_idr_2,SDS24,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR215W_idr_1,HPC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR215W_idr_4,HPC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR216C_idr_3,YBP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR217W_idr_1,ATG12,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR221C_idr_1,PDB1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR225W_idr_10,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR225W_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR225W_idr_4,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR225W_idr_5,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR225W_idr_6,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR227C_idr_1,MCX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR227C_idr_12,MCX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR227C_idr_3,MCX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR231C_idr_1,SWC5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR231C_idr_3,SWC5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR233W_idr_1,PBP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR235W_idr_1,VHC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR235W_idr_2,VHC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR235W_idr_5,VHC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR236C_idr_1,ABD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR237W_idr_2,PRP5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR237W_idr_4,PRP5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR237W_idr_6,PRP5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR238C_idr_4,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR238C_idr_7,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR239C_idr_1,ERT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR239C_idr_2,ERT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR240C_idr_2,THI2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR240C_idr_3,THI2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR245C_idr_12,ISW1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR245C_idr_13,ISW1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR245C_idr_3,ISW1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR245C_idr_4,ISW1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR245C_idr_5,ISW1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR247C_idr_5,ENP1,0,1,0,0,0,0,0,0,0,0,0,0,0
YBR250W_idr_1,SPO23,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR255W_idr_3,MTC4,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR260C_idr_5,RGD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR267W_idr_5,REI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR270C_idr_1,BIT2,0,0,0,0,0,0,0,1,0,0,0,0,0
YBR270C_idr_3,BIT2,0,0,0,0,0,0,0,1,0,0,0,0,0
YBR271W_idr_2,EFM2,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR273C_idr_2,UBX7,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR273C_idr_5,UBX7,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR274W_idr_4,CHK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YBR275C_idr_1,RIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR275C_idr_2,RIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR275C_idr_8,RIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR276C_idr_4,PPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR278W_idr_2,DPB3,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR279W_idr_6,PAF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR284W_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR284W_idr_5,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR287W_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR288C_idr_2,APM3,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR289W_idr_1,SNF5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR289W_idr_6,SNF5,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR290W_idr_2,BSD2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL008C_idr_2,STP22,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL009C_idr_1,ILV6,0,0,1,0,0,0,0,0,0,0,0,0,0
YCL010C_idr_2,SGF29,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL011C_idr_1,GBP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL011C_idr_3,GBP2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL014W_idr_1,BUD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL014W_idr_8,BUD3,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL017C_idr_1,NFS1,0,0,1,0,0,0,0,0,0,0,0,0,0
YCL024W_idr_4,KCC4,0,0,0,0,0,0,0,1,0,0,0,0,0
YCL025C_idr_1,AGP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL025C_idr_2,AGP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL027W_idr_10,FUS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL028W_idr_1,RNQ1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL028W_idr_2,RNQ1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL029C_idr_2,BIK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL031C_idr_4,RRP7,1,1,0,0,0,0,0,0,0,0,0,0,0
YCL031C_idr_6,RRP7,1,1,0,0,0,0,0,0,0,0,0,0,0
YCL032W_idr_2,STE50,0,0,0,0,0,0,0,1,0,0,0,0,0
YCL033C_idr_1,MXR2,0,0,1,0,0,0,0,0,0,0,0,0,0
YCL034W_idr_3,LSB5,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL034W_idr_4,LSB5,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL037C_idr_1,SRO9,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL037C_idr_4,SRO9,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL048W_idr_7,SPS22,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL051W_idr_1,LRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL051W_idr_5,LRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL051W_idr_6,LRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL051W_idr_7,LRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL051W_idr_8,LRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL054W_idr_5,SPB1,0,1,0,0,0,0,0,0,0,0,0,0,0
YCL054W_idr_6,SPB1,0,1,0,0,0,0,0,0,0,0,0,0,0
YCL057W_idr_1,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL059C_idr_3,KRR1,1,1,0,0,0,0,0,0,0,0,0,0,0
YCL061C_idr_10,MRC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL061C_idr_12,MRC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL061C_idr_3,MRC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL061C_idr_4,MRC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL061C_idr_9,MRC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR003W_idr_1,MRPL32,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR004C_idr_2,YCP4,0,0,1,0,0,0,0,0,0,0,0,0,0
YCR008W_idr_1,SAT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR010C_idr_1,ADY2,0,0,1,0,0,0,0,0,0,0,0,0,0
YCR011C_idr_1,ADP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR014C_idr_2,POL4,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR014C_idr_6,POL4,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR016W_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR017C_idr_3,CWH43,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR026C_idr_3,NPP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR030C_idr_5,SYP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR032W_idr_21,BPH1,0,0,1,0,0,0,0,0,0,0,0,0,0
YCR032W_idr_29,BPH1,0,0,1,0,0,0,0,0,0,0,0,0,0
YCR032W_idr_30,BPH1,0,0,1,0,0,0,0,0,0,0,0,0,0
YCR032W_idr_31,BPH1,0,0,1,0,0,0,0,0,0,0,0,0,0
YCR033W_idr_1,SNT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR033W_idr_2,SNT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR033W_idr_4,SNT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR033W_idr_5,SNT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR034W_idr_2,ELO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR037C_idr_1,PHO87,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR037C_idr_2,PHO87,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR037C_idr_3,PHO87,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR039C_idr_4,MATALPHA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR042C_idr_18,TAF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR042C_idr_20,TAF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR042C_idr_7,TAF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR042C_idr_9,TAF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR047C_idr_2,BUD23,0,1,0,0,0,0,0,0,0,0,0,0,0
YCR048W_idr_2,ARE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR048W_idr_3,ARE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR048W_idr_5,ARE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR052W_idr_2,RSC6,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR052W_idr_3,RSC6,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR054C_idr_2,CTR86,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR057C_idr_2,PWP2,1,1,0,0,0,0,0,0,0,0,0,0,0
YCR061W_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR061W_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR065W_idr_1,HCM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR065W_idr_2,HCM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR066W_idr_3,RAD18,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR066W_idr_4,RAD18,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR066W_idr_6,RAD18,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR067C_idr_2,SED4,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR068W_idr_1,ATG15,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR069W_idr_1,CPR4,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR071C_idr_1,IMG2,0,0,1,0,0,0,0,0,0,0,0,1,0
YCR073C_idr_1,SSK22,0,0,0,0,0,0,0,1,0,0,0,0,0
YCR073C_idr_6,SSK22,0,0,0,0,0,0,0,1,0,0,0,0,0
YCR073C_idr_7,SSK22,0,0,0,0,0,0,0,1,0,0,0,0,0
YCR077C_idr_11,PAT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR077C_idr_2,PAT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR077C_idr_7,PAT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR077C_idr_8,PAT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR081W_idr_17,SRB8,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR081W_idr_7,SRB8,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR084C_idr_2,TUP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR088W_idr_3,ABP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR089W_idr_1,FIG2,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR091W_idr_1,KIN82,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR092C_idr_1,MSH3,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR093W_idr_18,CDC39,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR093W_idr_2,CDC39,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR093W_idr_3,CDC39,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL001W_idr_1,RMD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL002C_idr_4,NHP10,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL003W_idr_2,MCD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL003W_idr_4,MCD1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL005C_idr_2,MED2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL007W_idr_1,RPT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL008W_idr_2,APC11,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL010W_idr_3,GRX6,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL012C_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL014W_idr_1,NOP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL019C_idr_12,OSH2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL019C_idr_7,OSH2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL020C_idr_11,RPN4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL022W_idr_1,GPD1,0,0,1,0,0,0,0,0,0,0,0,0,0
YDL025C_idr_1,RTK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YDL025C_idr_4,RTK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YDL028C_idr_1,MPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL028C_idr_4,MPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL030W_idr_8,PRP9,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL031W_idr_1,DBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL031W_idr_11,DBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL031W_idr_14,DBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL031W_idr_17,DBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL031W_idr_6,DBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL031W_idr_9,DBP10,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL035C_idr_4,GPR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL035C_idr_6,GPR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL035C_idr_7,GPR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL035C_idr_9,GPR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL036C_idr_1,PUS9,0,0,1,0,0,0,0,0,0,0,0,0,0
YDL040C_idr_3,NAT1,0,0,1,0,0,0,0,0,0,0,0,0,0
YDL042C_idr_1,SIR2,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL042C_idr_2,SIR2,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL048C_idr_2,STP4,0,0,1,0,0,0,0,0,0,0,0,0,0
YDL048C_idr_3,STP4,0,0,1,0,0,0,0,0,0,0,0,0,0
YDL051W_idr_2,LHP1,1,1,0,0,0,0,0,0,0,0,0,0,0
YDL052C_idr_1,SLC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL052C_idr_2,SLC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL053C_idr_2,PBP4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL054C_idr_4,MCH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL056W_idr_2,MBP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL058W_idr_2,USO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL058W_idr_7,USO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL060W_idr_1,TSR1,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL060W_idr_2,TSR1,0,1,0,0,0,0,0,0,0,0,0,0,0
YDL063C_idr_1,SYO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL063C_idr_4,SYO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL065C_idr_1,PEX19,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL065C_idr_2,PEX19,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL070W_idr_1,BDF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL070W_idr_2,BDF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL070W_idr_4,BDF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL073W_idr_13,AHK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL073W_idr_3,AHK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL074C_idr_4,BRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL076C_idr_1,RXT3,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL079C_idr_4,MRK1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL080C_idr_3,THI3,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL081C_idr_2,RPP1A,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL084W_idr_1,SUB2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL085W_idr_1,NDE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL088C_idr_1,ASM4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL088C_idr_2,ASM4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL088C_idr_3,ASM4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL088C_idr_4,ASM4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL088C_idr_6,ASM4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL089W_idr_4,NUR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL090C_idr_1,RAM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL095W_idr_1,PMT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL095W_idr_3,PMT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL099W_idr_1,BUG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL101C_idr_1,DUN1,0,0,0,0,0,0,0,1,0,0,0,0,0
YDL101C_idr_2,DUN1,0,0,0,0,0,0,0,1,0,0,0,0,0
YDL102W_idr_1,POL3,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL105W_idr_1,NSE4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL105W_idr_2,NSE4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL106C_idr_1,PHO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL106C_idr_2,PHO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL106C_idr_4,PHO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL106C_idr_5,PHO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL106C_idr_7,PHO2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL109C_idr_5,,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL110C_idr_3,TMA17,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL113C_idr_1,ATG20,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL113C_idr_6,ATG20,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL115C_idr_3,IWR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL115C_idr_5,IWR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL115C_idr_6,IWR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL117W_idr_2,CYK3,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL120W_idr_1,YFH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL122W_idr_5,UBP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL122W_idr_6,UBP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL122W_idr_7,UBP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL122W_idr_8,UBP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL123W_idr_1,SNA4,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL126C_idr_1,CDC48,0,0,1,0,0,0,0,0,0,0,0,1,1
YDL126C_idr_7,CDC48,0,0,1,0,0,0,0,0,0,0,0,1,1
YDL127W_idr_2,PCL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL129W_idr_6,,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL130W_idr_2,RPP1B,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL132W_idr_9,CDC53,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL133W_idr_1,SRF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL133W_idr_2,SRF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL134C_idr_2,PPH21,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL138W_idr_1,RGT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL138W_idr_2,RGT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL138W_idr_4,RGT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL138W_idr_6,RGT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL139C_idr_6,SCM3,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL140C_idr_21,RPO21,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL142C_idr_1,CRD1,0,0,1,0,0,0,1,0,0,0,0,0,0
YDL145C_idr_2,COP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL146W_idr_2,LDB17,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL148C_idr_13,NOP14,1,1,1,0,0,0,0,0,0,0,0,0,0
YDL148C_idr_14,NOP14,1,1,1,0,0,0,0,0,0,0,0,0,0
YDL148C_idr_18,NOP14,1,1,1,0,0,0,0,0,0,0,0,0,0
YDL148C_idr_6,NOP14,1,1,1,0,0,0,0,0,0,0,0,0,0
YDL149W_idr_3,ATG9,0,0,1,0,0,0,1,0,0,0,0,0,0
YDL149W_idr_4,ATG9,0,0,1,0,0,0,1,0,0,0,0,0,0
YDL149W_idr_5,ATG9,0,0,1,0,0,0,1,0,0,0,0,0,0
YDL150W_idr_3,RPC53,0,0,0,0,0,0,0,0,0,0,0,0,0
